NAICS Code,NAICS Description,Total Employment,State
62,Health Care and Social Assistance,468926,New Jersey
71,"Arts, Entertainment, and Recreation",45141,New Jersey
72,Accommodation and Food Services,270112,New Jersey
81,Other Services (except Public Administration),157204,New Jersey
99,Unclassified,1639,New Jersey
--,Total,580576,New Mexico
11,"Forestry, Fishing, Hunting, and Agriculture Support",436,New Mexico
21,Mining,15508,New Mexico
22,Utilities,5171,New Mexico
23,Construction,46786,New Mexico
31-33,Manufacturing,33204,New Mexico
42,Wholesale Trade,20444,New Mexico
44-45,Retail Trade,95945,New Mexico
48-49,Transportation and Warehousing,16213,New Mexico
51,Information,13135,New Mexico
52,Finance and Insurance,24984,New Mexico
53,Real Estate and Rental and Leasing,10210,New Mexico
54,"Professional, Scientific, and Technical Services",34186,New Mexico
55,Management of Companies and Enterprises,8412,New Mexico
56,Administrative and Support and Waste Management and Remediation Services,32813,New Mexico
61,Educational Services,11307,New Mexico
62,Health Care and Social Assistance,93699,New Mexico
71,"Arts, Entertainment, and Recreation",14557,New Mexico
72,Accommodation and Food Services,76578,New Mexico
81,Other Services (except Public Administration),26714,New Mexico
99,Unclassified,274,New Mexico
--,Total,7433686,New York
11,"Forestry, Fishing, Hunting, and Agriculture Support",5402,New York
21,Mining,4046,New York
22,Utilities,40069,New York
23,Construction,315692,New York
31-33,Manufacturing,598622,New York
42,Wholesale Trade,407036,New York
44-45,Retail Trade,887747,New York
48-49,Transportation and Warehousing,225387,New York
51,Information,308493,New York
52,Finance and Insurance,586893,New York
53,Real Estate and Rental and Leasing,170174,New York
54,"Professional, Scientific, and Technical Services",564633,New York
55,Management of Companies and Enterprises,179911,New York
56,Administrative and Support and Waste Management and Remediation Services,476156,New York
61,Educational Services,338315,New York
62,Health Care and Social Assistance,1285963,New York
71,"Arts, Entertainment, and Recreation",137032,New York
72,Accommodation and Food Services,542309,New York
81,Other Services (except Public Administration),356597,New York
99,Unclassified,3209,New York
--,Total,3365633,North Carolina
11,"Forestry, Fishing, Hunting, and Agriculture Support",5546,North Carolina
21,Mining,3358,North Carolina
22,Utilities,19973,North Carolina
23,Construction,216086,North Carolina
31-33,Manufacturing,571164,North Carolina
42,Wholesale Trade,165335,North Carolina
44-45,Retail Trade,458404,North Carolina
48-49,Transportation and Warehousing,110898,North Carolina
51,Information,77590,North Carolina
52,Finance and Insurance,181941,North Carolina
53,Real Estate and Rental and Leasing,49653,North Carolina
54,"Professional, Scientific, and Technical Services",170712,North Carolina
55,Management of Companies and Enterprises,72820,North Carolina
56,Administrative and Support and Waste Management and Remediation Services,222661,North Carolina
61,Educational Services,75526,North Carolina
62,Health Care and Social Assistance,458395,North Carolina
71,"Arts, Entertainment, and Recreation",48075,North Carolina
72,Accommodation and Food Services,307230,North Carolina
81,Other Services (except Public Administration),148477,North Carolina
99,Unclassified,1789,North Carolina
--,Total,265663,North Dakota
11,"Forestry, Fishing, Hunting, and Agriculture Support",[f],North Dakota
21,Mining,4055,North Dakota
22,Utilities,3256,North Dakota
23,Construction,15110,North Dakota
31-33,Manufacturing,23558,North Dakota
42,Wholesale Trade,16854,North Dakota
44-45,Retail Trade,42669,North Dakota
48-49,Transportation and Warehousing,8733,North Dakota
51,Information,7168,North Dakota
52,Finance and Insurance,14417,North Dakota
53,Real Estate and Rental and Leasing,3375,North Dakota
54,"Professional, Scientific, and Technical Services",11514,North Dakota
55,Management of Companies and Enterprises,2425,North Dakota
56,Administrative and Support and Waste Management and Remediation Services,10589,North Dakota
61,Educational Services,4937,North Dakota
62,Health Care and Social Assistance,51535,North Dakota
71,"Arts, Entertainment, and Recreation",3827,North Dakota
72,Accommodation and Food Services,27588,North Dakota
81,Other Services (except Public Administration),13212,North Dakota
99,Unclassified,[e],North Dakota
--,Total,4762205,Ohio
11,"Forestry, Fishing, Hunting, and Agriculture Support",1860,Ohio
21,Mining,9601,Ohio
22,Utilities,28618,Ohio
23,Construction,227414,Ohio
31-33,Manufacturing,814662,Ohio
42,Wholesale Trade,235090,Ohio
44-45,Retail Trade,619078,Ohio
48-49,Transportation and Warehousing,166597,Ohio
51,Information,105523,Ohio
52,Finance and Insurance,258015,Ohio
53,Real Estate and Rental and Leasing,66450,Ohio
54,"Professional, Scientific, and Technical Services",237590,Ohio
55,Management of Companies and Enterprises,144365,Ohio
56,Administrative and Support and Waste Management and Remediation Services,318081,Ohio
61,Educational Services,101674,Ohio
62,Health Care and Social Assistance,706108,Ohio
71,"Arts, Entertainment, and Recreation",62166,Ohio
72,Accommodation and Food Services,426820,Ohio
81,Other Services (except Public Administration),231321,Ohio
99,Unclassified,1172,Ohio
--,Total,1195043,Oklahoma
11,"Forestry, Fishing, Hunting, and Agriculture Support",1142,Oklahoma
21,Mining,28089,Oklahoma
22,Utilities,8807,Oklahoma
23,Construction,60313,Oklahoma
31-33,Manufacturing,141126,Oklahoma
42,Wholesale Trade,53677,Oklahoma
44-45,Retail Trade,170914,Oklahoma
48-49,Transportation and Warehousing,35111,Oklahoma
51,Information,32350,Oklahoma
52,Finance and Insurance,58890,Oklahoma
53,Real Estate and Rental and Leasing,20987,Oklahoma
54,"Professional, Scientific, and Technical Services",60972,Oklahoma
55,Management of Companies and Enterprises,32594,Oklahoma
56,Administrative and Support and Waste Management and Remediation Services,93656,Oklahoma
61,Educational Services,18550,Oklahoma
62,Health Care and Social Assistance,184166,Oklahoma
71,"Arts, Entertainment, and Recreation",14538,Oklahoma
72,Accommodation and Food Services,117314,Oklahoma
81,Other Services (except Public Administration),61406,Oklahoma
99,Unclassified,441,Oklahoma
--,Total,1355542,Oregon
11,"Forestry, Fishing, Hunting, and Agriculture Support",13401,Oregon
21,Mining,[g],Oregon
22,Utilities,7138,Oregon
23,Construction,77808,Oregon
31-33,Manufacturing,176847,Oregon
42,Wholesale Trade,73231,Oregon
44-45,Retail Trade,194645,Oregon
48-49,Transportation and Warehousing,53904,Oregon
51,Information,34952,Oregon
52,Finance and Insurance,64513,Oregon
53,Real Estate and Rental and Leasing,29028,Oregon
54,"Professional, Scientific, and Technical Services",72597,Oregon
55,Management of Companies and Enterprises,38479,Oregon
56,Administrative and Support and Waste Management and Remediation Services,84998,Oregon
61,Educational Services,37573,Oregon
62,Health Care and Social Assistance,174617,Oregon
71,"Arts, Entertainment, and Recreation",23439,Oregon
72,Accommodation and Food Services,135163,Oregon
81,Other Services (except Public Administration),61020,Oregon
99,Unclassified,[e],Oregon
--,Total,5107044,Pennsylvania
11,"Forestry, Fishing, Hunting, and Agriculture Support",2905,Pennsylvania
21,Mining,19282,Pennsylvania
22,Utilities,32833,Pennsylvania
23,Construction,256193,Pennsylvania
31-33,Manufacturing,667829,Pennsylvania
42,Wholesale Trade,245044,Pennsylvania
44-45,Retail Trade,678236,Pennsylvania
48-49,Transportation and Warehousing,193413,Pennsylvania
51,Information,139128,Pennsylvania
52,Finance and Insurance,299033,Pennsylvania
53,Real Estate and Rental and Leasing,67213,Pennsylvania
54,"Professional, Scientific, and Technical Services",308253,Pennsylvania
55,Management of Companies and Enterprises,140048,Pennsylvania
56,Administrative and Support and Waste Management and Remediation Services,290143,Pennsylvania
61,Educational Services,214795,Pennsylvania
62,Health Care and Social Assistance,822824,Pennsylvania
71,"Arts, Entertainment, and Recreation",76259,Pennsylvania
72,Accommodation and Food Services,403150,Pennsylvania
81,Other Services (except Public Administration),248940,Pennsylvania
99,Unclassified,1523,Pennsylvania
--,Total,434706,Rhode Island
11,"Forestry, Fishing, Hunting, and Agriculture Support",153,Rhode Island
21,Mining,[c],Rhode Island
22,Utilities,970,Rhode Island
23,Construction,20323,Rhode Island
31-33,Manufacturing,58151,Rhode Island
42,Wholesale Trade,18791,Rhode Island
44-45,Retail Trade,54716,Rhode Island
48-49,Transportation and Warehousing,11680,Rhode Island
51,Information,8637,Rhode Island
52,Finance and Insurance,29633,Rhode Island
53,Real Estate and Rental and Leasing,6461,Rhode Island
54,"Professional, Scientific, and Technical Services",23564,Rhode Island
55,Management of Companies and Enterprises,9607,Rhode Island
56,Administrative and Support and Waste Management and Remediation Services,21556,Rhode Island
61,Educational Services,22631,Rhode Island
62,Health Care and Social Assistance,79393,Rhode Island
71,"Arts, Entertainment, and Recreation",6979,Rhode Island
72,Accommodation and Food Services,41425,Rhode Island
81,Other Services (except Public Administration),19638,Rhode Island
99,Unclassified,[e],Rhode Island
--,Total,1560573,South Carolina
11,"Forestry, Fishing, Hunting, and Agriculture Support",5549,South Carolina
21,Mining,1305,South Carolina
22,Utilities,11527,South Carolina
23,Construction,104648,South Carolina
31-33,Manufacturing,274793,South Carolina
42,Wholesale Trade,63752,South Carolina
44-45,Retail Trade,222629,South Carolina
48-49,Transportation and Warehousing,51615,South Carolina
51,Information,30001,South Carolina
52,Finance and Insurance,66961,South Carolina
53,Real Estate and Rental and Leasing,25364,South Carolina
54,"Professional, Scientific, and Technical Services",70666,South Carolina
55,Management of Companies and Enterprises,27128,South Carolina
56,Administrative and Support and Waste Management and Remediation Services,121168,South Carolina
61,Educational Services,25344,South Carolina
62,Health Care and Social Assistance,190779,South Carolina
71,"Arts, Entertainment, and Recreation",22078,South Carolina
72,Accommodation and Food Services,166575,South Carolina
81,Other Services (except Public Administration),78100,South Carolina
99,Unclassified,591,South Carolina
--,Total,308010,South Dakota
11,"Forestry, Fishing, Hunting, and Agriculture Support",406,South Dakota
21,Mining,981,South Dakota
22,Utilities,1961,South Dakota
23,Construction,17087,South Dakota
31-33,Manufacturing,39639,South Dakota
42,Wholesale Trade,15224,South Dakota
44-45,Retail Trade,49866,South Dakota
48-49,Transportation and Warehousing,8014,South Dakota
51,Information,7219,South Dakota
52,Finance and Insurance,23871,South Dakota
53,Real Estate and Rental and Leasing,4029,South Dakota
54,"Professional, Scientific, and Technical Services",10447,South Dakota
55,Management of Companies and Enterprises,3449,South Dakota
56,Administrative and Support and Waste Management and Remediation Services,9002,South Dakota
61,Educational Services,7352,South Dakota
62,Health Care and Social Assistance,54844,South Dakota
71,"Arts, Entertainment, and Recreation",5941,South Dakota
72,Accommodation and Food Services,34028,South Dakota
81,Other Services (except Public Administration),14195,South Dakota
99,Unclassified,455,South Dakota
--,Total,2347335,Tennessee
11,"Forestry, Fishing, Hunting, and Agriculture Support",1416,Tennessee
21,Mining,2746,Tennessee
22,Utilities,3529,Tennessee
23,Construction,114329,Tennessee
31-33,Manufacturing,392084,Tennessee
42,Wholesale Trade,117856,Tennessee
44-45,Retail Trade,320482,Tennessee
48-49,Transportation and Warehousing,118692,Tennessee
51,Information,57511,Tennessee
52,Finance and Insurance,111769,Tennessee
53,Real Estate and Rental and Leasing,35401,Tennessee
54,"Professional, Scientific, and Technical Services",103039,Tennessee
55,Management of Companies and Enterprises,62188,Tennessee
56,Administrative and Support and Waste Management and Remediation Services,169390,Tennessee
61,Educational Services,54453,Tennessee
62,Health Care and Social Assistance,324140,Tennessee
71,"Arts, Entertainment, and Recreation",29103,Tennessee
72,Accommodation and Food Services,215426,Tennessee
81,Other Services (except Public Administration),113037,Tennessee
99,Unclassified,744,Tennessee
--,Total,8118483,Texas
11,"Forestry, Fishing, Hunting, and Agriculture Support",9065,Texas
21,Mining,119608,Texas
22,Utilities,45869,Texas
23,Construction,490170,Texas
31-33,Manufacturing,829133,Texas
42,Wholesale Trade,437778,Texas
44-45,Retail Trade,1060647,Texas
48-49,Transportation and Warehousing,330517,Texas
51,Information,257909,Texas
52,Finance and Insurance,450042,Texas
53,Real Estate and Rental and Leasing,163029,Texas
54,"Professional, Scientific, and Technical Services",515243,Texas
55,Management of Companies and Enterprises,233932,Texas
56,Administrative and Support and Waste Management and Remediation Services,688558,Texas
61,Educational Services,132227,Texas
62,Health Care and Social Assistance,1070421,Texas
71,"Arts, Entertainment, and Recreation",103689,Texas
72,Accommodation and Food Services,773538,Texas
81,Other Services (except Public Administration),403238,Texas
99,Unclassified,3870,Texas
--,Total,935126,Utah
11,"Forestry, Fishing, Hunting, and Agriculture Support",263,Utah
21,Mining,6578,Utah
22,Utilities,4556,Utah
23,Construction,63944,Utah
31-33,Manufacturing,111020,Utah
42,Wholesale Trade,44848,Utah
44-45,Retail Trade,127731,Utah
48-49,Transportation and Warehousing,44461,Utah
51,Information,30257,Utah
52,Finance and Insurance,46898,Utah
53,Real Estate and Rental and Leasing,15890,Utah
54,"Professional, Scientific, and Technical Services",64593,Utah
55,Management of Companies and Enterprises,15672,Utah
56,Administrative and Support and Waste Management and Remediation Services,81057,Utah
61,Educational Services,29387,Utah
62,Health Care and Social Assistance,103305,Utah
71,"Arts, Entertainment, and Recreation",14681,Utah
72,Accommodation and Food Services,84816,Utah
81,Other Services (except Public Administration),44891,Utah
99,Unclassified,278,Utah
--,Total,256132,Vermont
11,"Forestry, Fishing, Hunting, and Agriculture Support",483,Vermont
21,Mining,[f],Vermont
22,Utilities,1770,Vermont
23,Construction,14622,Vermont
31-33,Manufacturing,38523,Vermont
42,Wholesale Trade,10414,Vermont
44-45,Retail Trade,40384,Vermont
48-49,Transportation and Warehousing,6213,Vermont
51,Information,6749,Vermont
52,Finance and Insurance,10352,Vermont
53,Real Estate and Rental and Leasing,3293,Vermont
54,"Professional, Scientific, and Technical Services",12481,Vermont
55,Management of Companies and Enterprises,3933,Vermont
56,Administrative and Support and Waste Management and Remediation Services,6944,Vermont
61,Educational Services,13465,Vermont
62,Health Care and Social Assistance,38877,Vermont
71,"Arts, Entertainment, and Recreation",8836,Vermont
72,Accommodation and Food Services,28518,Vermont
81,Other Services (except Public Administration),9618,Vermont
99,Unclassified,[b],Vermont
--,Total,3054816,Virginia
11,"Forestry, Fishing, Hunting, and Agriculture Support",4441,Virginia
21,Mining,10101,Virginia
22,Utilities,15351,Virginia
23,Construction,218483,Virginia
31-33,Manufacturing,294951,Virginia
42,Wholesale Trade,112993,Virginia
44-45,Retail Trade,432816,Virginia
48-49,Transportation and Warehousing,93553,Virginia
51,Information,113141,Virginia
52,Finance and Insurance,172970,Virginia
53,Real Estate and Rental and Leasing,58775,Virginia
54,"Professional, Scientific, and Technical Services",341324,Virginia
55,Management of Companies and Enterprises,62045,Virginia
56,Administrative and Support and Waste Management and Remediation Services,231750,Virginia
61,Educational Services,59790,Virginia
62,Health Care and Social Assistance,340794,Virginia
71,"Arts, Entertainment, and Recreation",46621,Virginia
72,Accommodation and Food Services,280719,Virginia
81,Other Services (except Public Administration),163051,Virginia
99,Unclassified,1147,Virginia
--,Total,2268913,Washington
11,"Forestry, Fishing, Hunting, and Agriculture Support",14407,Washington
21,Mining,2822,Washington
22,Utilities,5686,Washington
23,Construction,152990,Washington
31-33,Manufacturing,253844,Washington
42,Wholesale Trade,124686,Washington
44-45,Retail Trade,318753,Washington
48-49,Transportation and Warehousing,83349,Washington
51,Information,104094,Washington
52,Finance and Insurance,109999,Washington
53,Real Estate and Rental and Leasing,52600,Washington
54,"Professional, Scientific, and Technical Services",143231,Washington
55,Management of Companies and Enterprises,51858,Washington
56,Administrative and Support and Waste Management and Remediation Services,124986,Washington
61,Educational Services,46217,Washington
62,Health Care and Social Assistance,309627,Washington
71,"Arts, Entertainment, and Recreation",55078,Washington
72,Accommodation and Food Services,206951,Washington
81,Other Services (except Public Administration),106476,Washington
99,Unclassified,1259,Washington
--,Total,568619,West Virginia
11,"Forestry, Fishing, Hunting, and Agriculture Support",[g],West Virginia
21,Mining,20505,West Virginia
22,Utilities,6814,West Virginia
23,Construction,30205,West Virginia
31-33,Manufacturing,66877,West Virginia
42,Wholesale Trade,20792,West Virginia
44-45,Retail Trade,90392,West Virginia
48-49,Transportation and Warehousing,15868,West Virginia
51,Information,12891,West Virginia
52,Finance and Insurance,21959,West Virginia
53,Real Estate and Rental and Leasing,7052,West Virginia
54,"Professional, Scientific, and Technical Services",23527,West Virginia
55,Management of Companies and Enterprises,4709,West Virginia
56,Administrative and Support and Waste Management and Remediation Services,28357,West Virginia
61,Educational Services,8029,West Virginia
62,Health Care and Social Assistance,114182,West Virginia
71,"Arts, Entertainment, and Recreation",9923,West Virginia
72,Accommodation and Food Services,58464,West Virginia
81,Other Services (except Public Administration),26462,West Virginia
99,Unclassified,[c],West Virginia
--,Total,2435143,Wisconsin
11,"Forestry, Fishing, Hunting, and Agriculture Support",3575,Wisconsin
21,Mining,3508,Wisconsin
22,Utilities,17367,Wisconsin
23,Construction,122822,Wisconsin
31-33,Manufacturing,489281,Wisconsin
42,Wholesale Trade,119884,Wisconsin
44-45,Retail Trade,321178,Wisconsin
48-49,Transportation and Warehousing,95855,Wisconsin
51,Information,56994,Wisconsin
52,Finance and Insurance,137908,Wisconsin
53,Real Estate and Rental and Leasing,27118,Wisconsin
54,"Professional, Scientific, and Technical Services",94498,Wisconsin
55,Management of Companies and Enterprises,60674,Wisconsin
56,Administrative and Support and Waste Management and Remediation Services,121464,Wisconsin
61,Educational Services,49532,Wisconsin
62,Health Care and Social Assistance,346114,Wisconsin
71,"Arts, Entertainment, and Recreation",38602,Wisconsin
72,Accommodation and Food Services,213765,Wisconsin
81,Other Services (except Public Administration),114234,Wisconsin
99,Unclassified,770,Wisconsin
--,Total,187360,Wyoming
11,"Forestry, Fishing, Hunting, and Agriculture Support",[c],Wyoming
21,Mining,17976,Wyoming
22,Utilities,2354,Wyoming
23,Construction,15613,Wyoming
31-33,Manufacturing,10244,Wyoming
42,Wholesale Trade,6533,Wyoming
44-45,Retail Trade,30057,Wyoming
48-49,Transportation and Warehousing,7606,Wyoming
51,Information,4093,Wyoming
52,Finance and Insurance,7445,Wyoming
53,Real Estate and Rental and Leasing,3146,Wyoming
54,"Professional, Scientific, and Technical Services",7605,Wyoming
55,Management of Companies and Enterprises,756,Wyoming
56,Administrative and Support and Waste Management and Remediation Services,6587,Wyoming
61,Educational Services,[g],Wyoming
62,Health Care and Social Assistance,27645,Wyoming
71,"Arts, Entertainment, and Recreation",3774,Wyoming
72,Accommodation and Food Services,24972,Wyoming
81,Other Services (except Public Administration),8726,Wyoming
99,Unclassified,[e],Wyoming
